2025-02-18 15:45:53,20.9,88.5,4025147392,3560366080,464781312,0.7,6672596992,993514762240
2025-02-18 15:47:19,10.4,88.2,4025147392,3550543872,474603520,0.7,6672596992,993514762240
2025-02-18 15:47:42,15.9,87.8,4025147392,3532816384,492331008,0.7,6672596992,993514762240
2025-02-18 15:51:43,17.6,89.6,4025147392,3605929984,419217408,0.7,6672596992,993514762240
